SIG_ST:0,MESH/NODE/IVU/BV-05-C,MESH
SIG_DT:5468,1,1,6,0e04010a2000
SIG_DT:5484,1,1,22,3e1402010301ee46daf55b14080729ccdc37b30301e6
SIG_DT:5500,0,0,35,082020080729ccdc37b381010000000000000000000000000000000000000000000000
SIG_DT:5500,1,1,6,0e0401082000
SIG_DT:5500,0,0,4,0a200101
SIG_DT:5500,1,1,6,0e04010a2000
SIG_DT:5500,1,1,22,3e1402010301ee46daf55b14080729ccdc37b30301e6
SIG_DT:5531,0,0,4,0a200100
SIG_DT:5531,1,1,6,0e04010a2000
SIG_DT:5531,0,0,35,082020080729ccdc37b381010000000000000000000000000000000000000000000000
SIG_DT:5531,1,1,6,0e0401082000
SIG_DT:5531,0,0,4,0a200101
SIG_DT:5531,1,1,6,0e04010a2000
SIG_DT:5531,1,1,22,3e1402010301ee46daf55b14080729ccdc37b30301e5
SIG_DT:5562,0,0,4,0a200100
SIG_DT:5562,1,1,6,0e04010a2000
SIG_DT:5593,1,1,42,3e2802010301e0b7cde27c311c1b29ccdc37b382000011a5057b79fdbad1adfed3b016bdffb43533f0e5
SIG_DT:5609,0,0,35,082020080729ccdc37b381010000000000000000000000000000000000000000000000
SIG_DT:5609,1,1,6,0e0401082000
SIG_DT:5609,0,0,4,0a200101
SIG_DT:5609,1,1,6,0e04010a2000
SIG_DT:5609,1,1,43,3e2902010001701fc476e7dc1d0201060303271815162718d435bf9e270e400ea615d2cfdabf85b00000e6
SIG_DT:5640,0,0,4,0a200100
SIG_DT:5640,1,1,6,0e04010a2000
SIG_DT:5640,0,0,35,082020080729ccdc37b381010000000000000000000000000000000000000000000000
SIG_DT:5640,1,1,6,0e0401082000
SIG_DT:5640,0,0,4,0a200101
SIG_DT:5640,1,1,6,0e04010a2000
SIG_DT:5671,0,0,4,0a200100
SIG_DT:5671,1,1,6,0e04010a2000
SIG_DT:5671,0,0,35,0820201c1b29ccdc37b3030000119f051344af4932b0a0c707f86fdd9bac8d47000000
SIG_DT:5671,1,1,6,0e0401082000
SIG_DT:5671,0,0,4,0a200101
SIG_DT:5671,1,1,6,0e04010a2000
SIG_DT:5687,1,1,22,3e140201030172c02b20523c080729ccdc37b30301e6
SIG_DT:5703,0,0,4,0a200100
SIG_DT:5703,1,1,6,0e04010a2000
SIG_DT:5750,0,0,35,082020080729ccdc37b382010000000000000000000000000000000000000000000000
SIG_DT:5750,1,1,6,0e0401082000
SIG_DT:5750,1,1,22,3e140201030172c02b20523c080729ccdc37b30301e6
SIG_DT:5750,0,0,4,0a200101
SIG_DT:5750,1,1,6,0e04010a2000
SIG_DT:5765,1,1,22,3e140201030172c02b20523c080729ccdc37b30301e5
SIG_DT:5781,0,0,4,0a200100
SIG_DT:5781,1,1,6,0e04010a2000
SIG_DT:5781,0,0,4,0a200101
SIG_DT:5781,1,1,6,0e04010a2000
SIG_DT:5796,1,1,22,3e140201030172c02b20523c080729ccdc37b30301e6
SIG_DT:5812,0,0,4,0a200100
SIG_DT:5812,1,1,6,0e04010a2000
SIG_DT:5812,0,0,4,0a200101
SIG_DT:5812,1,1,6,0e04010a2000
SIG_DT:5843,0,0,4,0a200100
SIG_DT:5843,1,1,6,0e04010a2000
SIG_DT:5843,0,0,35,0820201c1b29ccdc37b304000011e0064359f3a4cd36e6078564a6133f339d11000000
SIG_DT:5843,1,1,6,0e0401082000
SIG_DT:5843,0,0,4,0a200101
SIG_DT:5843,1,1,6,0e04010a2000
SIG_DT:5874,0,0,4,0a200100
SIG_DT:5874,1,1,6,0e04010a2000
SIG_DT:5906,1,1,22,3e14020103014a1fe5ee101d080729ccdc37b30401e6
SIG_DT:5937,1,1,22,3e14020103014a1fe5ee101d080729ccdc37b30401e6
SIG_DT:5968,1,1,22,3e14020103014a1fe5ee101d080729ccdc37b30401e6
SIG_DT:5984,1,1,42,3e28020103019165b851a3291c1b29ccdc37b3830000110f061f775a5b5b76c9e6ce670067f9ea51cfe6
SIG_DT:6015,1,1,42,3e28020103019165b851a3291c1b29ccdc37b3830000110f061f775a5b5b76c9e6ce670067f9ea51cfe6
SIG_DT:6031,1,1,43,3e2902010001701fc476e7dc1d0201060303271815162718d435bf9e270e400ea615d2cfdabf85b00000e5
SIG_DT:6046,0,0,35,082020080729ccdc37b383010000000000000000000000000000000000000000000000
SIG_DT:6046,1,1,6,0e0401082000
SIG_DT:6046,0,0,4,0a200101
SIG_DT:6046,1,1,6,0e04010a2000
SIG_DT:6078,0,0,4,0a200100
SIG_DT:6078,1,1,6,0e04010a2000
SIG_DT:6078,0,0,4,0a200101
SIG_DT:6078,1,1,6,0e04010a2000
SIG_DT:6109,0,0,4,0a200100
SIG_DT:6109,1,1,6,0e04010a2000
SIG_DT:6109,0,0,4,0a200101
SIG_DT:6109,1,1,6,0e04010a2000
SIG_DT:6140,0,0,4,0a200100
SIG_DT:6140,1,1,6,0e04010a2000
SIG_DT:6140,1,1,43,3e2902010001701fc476e7dc1d0201060303271815162718d435bf9e270e400ea615d2cfdabf85b00000e6
SIG_DT:6156,0,0,35,0820201f1e29ccdc37b30504002211070f2a0a37c0e408ade0ac8ecf305f1ec8921fbe
SIG_DT:6156,1,1,6,0e0401082000
SIG_DT:6156,0,0,4,0a200101
SIG_DT:6156,1,1,6,0e04010a2000
SIG_DT:6187,0,0,4,0a200100
SIG_DT:6187,1,1,6,0e04010a2000
SIG_DT:6187,0,0,35,082020161529ccdc37b305061910f6f6e991c509f9ed6493024a000000000000000000
SIG_DT:6187,1,1,6,0e0401082000
SIG_DT:6187,0,0,4,0a200101
SIG_DT:6187,1,1,6,0e04010a2000
SIG_DT:6203,1,1,22,3e140201030145cb9f0dcf2c080729ccdc37b30501e6
SIG_DT:6218,0,0,4,0a200100
SIG_DT:6218,1,1,6,0e04010a2000
SIG_DT:6234,1,1,22,3e140201030145cb9f0dcf2c080729ccdc37b30501e5
SIG_DT:6249,0,0,35,082020080729ccdc37b383010000000000000000000000000000000000000000000000
SIG_DT:6249,1,1,6,0e0401082000
SIG_DT:6249,0,0,4,0a200101
SIG_DT:6249,1,1,6,0e04010a2000
SIG_DT:6249,1,1,22,3e140201030145cb9f0dcf2c080729ccdc37b30501e6
SIG_DT:6281,0,0,4,0a200100
SIG_DT:6281,1,1,6,0e04010a2000
SIG_DT:6281,0,0,35,082020080729ccdc37b383010000000000000000000000000000000000000000000000
SIG_DT:6281,1,1,6,0e0401082000
SIG_DT:6281,0,0,4,0a200101
SIG_DT:6281,1,1,6,0e04010a2000
SIG_DT:6281,1,1,22,3e140201030145cb9f0dcf2c080729ccdc37b30501e6
SIG_DT:6312,0,0,4,0a200100
SIG_DT:6312,1,1,6,0e04010a2000
SIG_DT:6312,1,1,22,3e140201030145cb9f0dcf2c080729ccdc37b30501e5
SIG_DT:6327,1,1,26,3e1802010301b21dab673a370c0b29ccdc37b3840000013e08e6
